TaskID,TaskName,Type,Importance,Duration,DayOfWeek,StartTime,EndTime,UserID,PreferredTime
5245,Mail documents,Personal,Very Important,30,Thursday,15:45,16:15,user1,Afternoon
5246,Drop off donation,Personal,Very Important,30,Saturday,15:15,15:45,user1,Afternoon
5247,Drop off donation,Personal,Very Important,60,Sunday,14:15,15:15,user1,Afternoon
5248,Learn a new skill,Education,Important,60,Sunday,16:30,17:30,user1,Afternoon
5249,Mop the floor,Personal,Normal,30,Thursday,17:00,17:30,user1,Afternoon
5250,Clean out old files,Work,Normal,60,Monday,16:30,17:30,user1,Afternoon
5251,Visit a museum,Personal,Normal,120,Thursday,10:00,12:00,user1,Morning
5252,Work group meeting,Work,Very Important,60,Sunday,11:15,12:15,user1,Morning
5253,Write short story,Personal,Normal,45,Thursday,10:00,10:45,user1,Morning
5254,Make a list of groceries,Personal,Normal,10,Wednesday,16:00,16:10,user1,Afternoon
5255,Update project status,Work,Very Important,60,Monday,15:15,16:15,user1,Afternoon
5256,Meeting,Work,Normal,95,Wednesday,16:00,17:35,user1,Afternoon
5257,Meeting with client,Work,Very Important,60,Monday,9:00,10:00,user1,Morning
5258,Clean the kitchen,Personal,Normal,60,Wednesday,15:00,16:00,user1,Afternoon
5259,Play games,Personal,Less Important,60,Monday,19:50,20:50,user1,Evening
5260,Mail documents,Personal,Very Important,30,Wednesday,12:30,13:00,user1,Afternoon
5261,Back up important data,Work,Important,30,Saturday,9:00,9:30,user1,Morning
5262,Attend a seminar on technology trends,Education,Very Important,120,Monday,14:00,16:00,user1,Afternoon
5263,Clean the bathroom,Personal,Normal,30,Tuesday,16:00,16:30,user1,Afternoon
5264,Clean the bathroom,Personal,Normal,60,Thursday,9:00,10:00,user1,Morning
5265,Practice coding,Education,Important,60,Sunday,15:00,16:00,user1,Afternoon
5266,Play games,Personal,Less Important,30,Monday,18:45,19:15,user1,Evening
5267,Paint a picture,Personal,Normal,60,Tuesday,18:45,19:45,user1,Evening
5268,Evening walk,Personal,Normal,30,Friday,19:00,19:30,user1,Evening
5269,Write a letter,Personal,Less Important,30,Sunday,18:30,19:00,user1,Evening
5270,Write short story,Personal,Normal,30,Wednesday,15:30,16:00,user1,Afternoon
5271,Jogging,Personal,Less Important,30,Saturday,7:45,8:15,user1,Morning
5272,Coffee with a friend,Personal,Less Important,30,Monday,14:30,15:00,user1,Afternoon
5273,Write a summary of today's learnings,Education,Very Important,30,Friday,9:15,9:45,user1,Morning
5274,Write a poem,Personal,Normal,30,Wednesday,14:15,14:45,user1,Afternoon
5275,Reply to personal messages,Personal,Normal,15,Wednesday,19:30,19:45,user1,Evening
5276,Join an online gaming session,Personal,Less Important,60,Tuesday,22:15,23:15,user1,Evening
5277,Play outdoor sports,Personal,Normal,90,Sunday,16:00,17:30,user1,Afternoon
5278,Read comics,Personal,Less Important,60,Friday,17:30,18:30,user1,Afternoon
5279,Write a poem,Personal,Normal,60,Monday,17:00,18:00,user1,Afternoon
5280,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5281,Weekend getaway planning,Personal,Normal,90,Saturday,15:00,16:30,user1,Afternoon
5282,Attend a webinar,Education,Important,60,Wednesday,19:00,20:00,user1,Evening
5283,Make a phone call,Personal,Normal,20,Saturday,15:00,15:20,user1,Afternoon
5284,Family dinner,Personal,Important,90,Friday,19:00,20:30,user1,Evening
5285,Clean the house,Personal,Normal,60,Wednesday,9:15,10:15,user1,Morning
5286,Listen to music,Personal,Less Important,45,Thursday,18:00,18:45,user1,Evening
5287,Yoga,Personal,Less Important,87,Thursday,21:00,22:27,user1,Evening
5288,Tidy up the house,Personal,Normal,30,Monday,21:15,21:45,user1,Evening
5289,Read a technical article,Education,Important,30,Wednesday,15:30,16:00,user1,Afternoon
5290,Plan a team outing,Work,Important,60,Thursday,17:00,18:00,user1,Afternoon
5291,Coding Session,Work,Very Important,116,Tuesday,9:00,10:56,user1,Morning
5292,Design a presentation,Work,Very Important,30,Tuesday,14:15,14:45,user1,Afternoon
5293,One-on-one with supervisor,Work,Important,60,Tuesday,14:00,15:00,user1,Afternoon
5294,Set alarms,Personal,Normal,5,Tuesday,22:30,22:35,user1,Evening
5295,Take a nap,Personal,Less Important,30,Wednesday,16:30,17:00,user1,Afternoon
5296,Read comics,Personal,Less Important,30,Sunday,21:00,21:30,user1,Evening
5297,Update personal profiles,Personal,Less Important,15,Thursday,13:00,13:15,user1,Afternoon
5298,Water the plants,Personal,Normal,45,Friday,7:15,8:00,user1,Morning
5299,Chat with neighbors,Personal,Less Important,30,Wednesday,18:45,19:15,user1,Evening
5300,Sketch a design,Personal,Normal,60,Monday,18:45,19:45,user1,Evening
5301,Clean the kitchen,Personal,Normal,30,Monday,20:45,21:15,user1,Evening
5302,Cooking,Personal,Normal,60,Wednesday,12:00,13:00,user1,Afternoon
5303,Plan for tomorrow,Work,Important,20,Tuesday,22:00,22:20,user1,Evening
5304,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5305,Watch a stand-up comedy,Personal,Less Important,60,Monday,21:30,22:30,user1,Evening
5306,Take vitamins,Personal,Normal,5,Saturday,7:10,7:15,user1,Morning
5307,Visit pharmacy,Personal,Very Important,60,Saturday,14:30,15:30,user1,Afternoon
5308,Attend webinar,Education,Important,30,Monday,14:00,14:30,user1,Afternoon
5309,Chat with neighbors,Personal,Less Important,45,Monday,17:30,18:15,user1,Afternoon
5310,Sketch a design,Personal,Normal,90,Sunday,14:00,15:30,user1,Afternoon
5311,Evening walk,Personal,Normal,60,Tuesday,19:00,20:00,user1,Evening
5312,Dinner with friends,Personal,Less Important,30,Monday,19:30,20:00,user1,Evening
5313,Take notes from an eBook,Education,Important,60,Saturday,17:45,18:45,user1,Afternoon
5314,Grocery Shopping,Work,Very Important,65,Monday,18:00,19:05,user1,Evening
5315,sinus,Personal,Very Important,0,Thursday,22:46,13:25,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5316,Coding Session,Work,Very Important,116,Tuesday,9:00,10:56,user1,Morning
5317,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5318,Yoga practice,Personal,Normal,30,Friday,6:00,6:30,user1,Morning
5319,Morning stretch,Personal,Less Important,15,Tuesday,6:30,6:45,user1,Morning
5320,Hang out with friends,Personal,Normal,120,Saturday,18:00,20:00,user1,Evening
5321,Online workshop,Education,Important,120,Thursday,15:00,17:00,user1,Afternoon
5322,Watch a movie,Personal,Less Important,120,Monday,21:00,23:00,user1,Evening
5323,Read a technical article,Education,Important,30,Sunday,12:00,12:30,user1,Afternoon
5324,Mail documents,Personal,Very Important,30,Wednesday,12:45,13:15,user1,Afternoon
5325,Donate old clothes,Personal,Normal,60,Tuesday,16:00,17:00,user1,Afternoon
5326,Code review session,Work,Very Important,45,Monday,12:30,13:15,user1,Afternoon
5327,Back up important data,Work,Important,30,Saturday,9:00,9:30,user1,Morning
5328,Grocery Shopping,Personal,Important,35,Sunday,21:00,21:35,user1,Evening
5329,Client discussion,Work,Important,60,Sunday,15:15,16:15,user1,Afternoon
5330,Code review session,Work,Very Important,45,Monday,15:45,16:30,user1,Afternoon
5331,Grocery Shopping,Personal,Very Important,15,Friday,22:00,22:15,user1,Evening
5332,Volunteer at a shelter,Personal,Important,120,Sunday,10:00,12:00,user1,Morning
5333,Research new skills to learn,Education,Important,90,Tuesday,14:00,15:30,user1,Afternoon
5334,Play games,Personal,Less Important,30,Saturday,22:45,23:15,user1,Evening
5335,Plan for the new week,Work,Important,45,Monday,8:00,8:45,user1,Morning
5336,Read a book,Education,Very Important,30,Thursday,11:30,12:00,user1,Morning
5337,Evening walk,Personal,Normal,30,Wednesday,17:30,18:00,user1,Afternoon
5338,Plan for tomorrow,Work,Important,20,Tuesday,22:00,22:20,user1,Evening
5339,Meet new people,Social,Normal,60,Tuesday,15:00,16:00,user1,Afternoon
5340,Plan weekend gathering,Personal,Less Important,30,Saturday,17:30,18:00,user1,Afternoon
5341,Reading,Personal,Normal,81,Thursday,13:00,14:21,user1,Afternoon
5342,Take online quiz,Education,Very Important,60,Thursday,11:45,12:45,user1,Morning
5343,Organize a photo album,Personal,Normal,60,Wednesday,20:00,21:00,user1,Evening
5344,Meeting with client,Work,Very Important,60,Monday,9:00,10:00,user1,Morning
5345,Yoga,Personal,Important,22,Sunday,13:00,13:22,user1,Afternoon
5346,Make smoothie,Personal,Less Important,10,Thursday,8:00,8:10,user1,Morning
5347,Wash dishes,Personal,Normal,30,Sunday,11:45,12:15,user1,Morning
5348,Edit a short video,Personal,Normal,60,Monday,19:30,20:30,user1,Evening
5349,Water the plants,Personal,Normal,60,Sunday,8:15,9:15,user1,Morning
5350,Learn English,Education,Important,60,Friday,15:15,16:15,user1,Afternoon
5351,Reading,Personal,Normal,81,Thursday,13:00,14:21,user1,Afternoon
5352,Host a podcast episode,Personal,Normal,60,Friday,20:00,21:00,user1,Evening
5353,Vacuum the floor,Personal,Normal,45,Saturday,10:15,11:00,user1,Morning
5354,Host a podcast episode,Personal,Normal,60,Friday,20:00,21:00,user1,Evening
5355,Clean the kitchen,Personal,Normal,30,Wednesday,18:30,19:00,user1,Evening
5356,Water the plants,Personal,Normal,45,Saturday,9:00,9:45,user1,Morning
5357,Attend a birthday party,Personal,Less Important,45,Friday,17:15,18:00,user1,Afternoon
5358,Clean the room,Personal,Normal,30,Monday,11:30,12:00,user1,Morning
5359,Meditate,Personal,Less Important,10,Monday,21:40,21:50,user1,Evening
5360,Take a break,Personal,Less Important,10,Wednesday,9:45,9:55,user1,Morning
5361,Practice a musical instrument,Personal,Normal,60,Sunday,17:30,18:30,user1,Afternoon
5362,Strategy discussion,Work,Important,45,Thursday,13:15,14:00,user1,Afternoon
5363,Respond to work emails,Work,Very Important,45,Wednesday,13:15,14:00,user1,Afternoon
5364,Listen to music,Personal,Less Important,45,Saturday,20:00,20:45,user1,Evening
5365,Home workout,Personal,Normal,30,Wednesday,6:15,6:45,user1,Morning
5366,Home workout,Personal,Normal,60,Saturday,7:45,8:45,user1,Morning
5367,Clean the kitchen,Personal,Normal,60,Thursday,17:30,18:30,user1,Afternoon
5368,Complete a coding challenge,Education,Important,30,Tuesday,19:45,20:15,user1,Evening
5369,Take a power nap,Personal,Less Important,20,Thursday,14:00,14:20,user1,Afternoon
5370,Reply to messages,Personal,Less Important,60,Tuesday,18:30,19:30,user1,Evening
5371,Respond to work emails,Work,Very Important,60,Thursday,13:30,14:30,user1,Afternoon
5372,Meeting with client,Work,Very Important,60,Friday,9:15,10:15,user1,Morning
5373,Organize email inbox,Work,Normal,30,Thursday,9:00,9:30,user1,Morning
5374,Rest,Personal,Less Important,30,Tuesday,13:00,13:30,user1,Afternoon
5375,Coding Session,Personal,Very Important,89,Monday,7:00,8:29,user1,Morning
5376,Check and reply to messages,Work,Normal,15,Monday,13:00,13:15,user1,Afternoon
5377,Take photos,Personal,Less Important,30,Sunday,17:00,17:30,user1,Afternoon
5378,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5379,Watch TV series,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
5380,Play games,Personal,Less Important,60,Monday,19:50,20:50,user1,Evening
5381,Grocery Shopping,Personal,Important,50,Sunday,1:00,1:50,user1,Evening
5382,Watch online tutorial,Education,Important,60,Sunday,10:30,11:30,user1,Morning
5383,Walk the dog,Personal,Normal,30,Saturday,16:00,16:30,user1,Afternoon
5384,Respond to work emails,Work,Very Important,45,Friday,16:00,16:45,user1,Afternoon
5385,Sketch a design,Personal,Normal,30,Saturday,18:00,18:30,user1,Evening
5386,Relax with an audiobook,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
5387,Respond to customer queries,Work,Normal,30,Monday,11:00,11:30,user1,Morning
5388,Cross-department alignment,Work,Important,45,Friday,15:15,16:00,user1,Afternoon
5389,Meditate,Personal,Less Important,10,Monday,21:40,21:50,user1,Evening
5390,Write a diary,Personal,Normal,30,Monday,22:45,23:15,user1,Evening
5391,Vacuum the floor,Personal,Normal,60,Sunday,10:15,11:15,user1,Morning
5392,Do laundry,Personal,Normal,60,Sunday,15:00,16:00,user1,Afternoon
5393,Weekend getaway planning,Personal,Normal,90,Saturday,15:00,16:30,user1,Afternoon
5394,Renew ID card,Personal,Very Important,60,Tuesday,13:00,14:00,user1,Afternoon
5395,Join online group chat,Personal,Less Important,45,Friday,21:15,22:00,user1,Evening
5396,Walk a pet,Personal,Normal,30,Saturday,8:00,8:30,user1,Morning
5397,Jogging,Personal,Normal,45,Thursday,6:15,7:00,user1,Morning
5398,Renew ID card,Personal,Very Important,45,Tuesday,14:15,15:00,user1,Afternoon
5399,Prepare budget report,Work,Very Important,30,Sunday,13:30,14:00,user1,Afternoon
5400,Listen to music,Personal,Less Important,30,Friday,13:50,14:20,user1,Afternoon
5401,Do the laundry,Personal,Normal,60,Friday,12:15,13:15,user1,Afternoon
5402,Eat dinner,Personal,Normal,30,Monday,18:45,19:15,user1,Evening
5403,Take a morning walk,Personal,Normal,20,Thursday,7:00,7:20,user1,Morning
5404,Practice a new language,Education,Important,30,Saturday,17:45,18:15,user1,Afternoon
5405,lunch,Personal,Normal,60,Thursday,12:00,13:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
5406,Donate old clothes,Personal,Normal,60,Tuesday,16:00,17:00,user1,Afternoon
5407,Buy groceries,Personal,Normal,60,Saturday,10:00,11:00,user1,Morning
5408,read a book,Personal,Normal,50,Friday,19:05,19:55,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5409,Stretching session,Personal,Normal,60,Wednesday,7:00,8:00,user1,Morning
5410,Research healthy recipes,Personal,Normal,60,Tuesday,11:00,12:00,user1,Morning
5411,Read a magazine,Personal,Less Important,20,Saturday,15:00,15:20,user1,Afternoon
5412,Visit pharmacy,Personal,Very Important,30,Friday,17:00,17:30,user1,Afternoon
5413,Clean the bathroom,Personal,Normal,60,Wednesday,11:00,12:00,user1,Morning
5414,Get a haircut,Personal,Very Important,60,Monday,12:30,13:30,user1,Afternoon
5415,Dust shelves,Personal,Normal,45,Saturday,14:30,15:15,user1,Afternoon
5416,Wash dishes,Personal,Normal,20,Monday,19:45,20:05,user1,Evening
5417,Read comics,Personal,Less Important,30,Saturday,17:15,17:45,user1,Afternoon
5418,Research a topic of interest,Education,Important,90,Monday,15:00,16:30,user1,Afternoon
5419,Clean the kitchen,Personal,Normal,45,Tuesday,17:45,18:30,user1,Afternoon
5420,Review lecture notes,Education,Very Important,45,Monday,15:00,15:45,user1,Afternoon
5421,Try a new recipe,Personal,Normal,45,Wednesday,18:30,19:15,user1,Evening
5422,Watch a movie,Personal,Less Important,30,Friday,20:00,20:30,user1,Evening
5423,Organize closet,Personal,Normal,30,Wednesday,12:15,12:45,user1,Afternoon
5424,Visit pharmacy,Personal,Very Important,30,Monday,13:00,13:30,user1,Afternoon
5425,Sunbathe,Personal,Less Important,30,Wednesday,16:00,16:30,user1,Afternoon
5426,Clean the living room,Personal,Normal,30,Wednesday,10:00,10:30,user1,Morning
5427,meeting,Work,Important,75,Thursday,12:00,13:15,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Afternoon
5428,Vacuum the floor,Personal,Normal,30,Thursday,11:30,12:00,user1,Morning
5429,Attend a seminar,Education,Very Important,120,Thursday,9:00,11:00,user1,Morning
5430,Clear notifications,Personal,Less Important,5,Friday,15:40,15:45,user1,Afternoon
5431,take coffee,Personal,Less Important,20,Monday,11:20,11:40,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
5432,Do laundry,Personal,Normal,60,Sunday,15:00,16:00,user1,Afternoon
5433,Try a new recipe,Personal,Normal,45,Wednesday,18:30,19:15,user1,Evening
5434,Work group meeting,Work,Very Important,60,Tuesday,11:00,12:00,user1,Morning
5435,Get a haircut,Personal,Very Important,60,Sunday,11:00,12:00,user1,Morning
5436,Write a blog post,Personal,Normal,30,Tuesday,14:00,14:30,user1,Afternoon
5437,take break,Personal,Less Important,10,Monday,11:30,11:40,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Morning
5438,Complete a coding challenge,Education,Important,45,Sunday,12:45,13:30,user1,Afternoon
5439,Design a presentation,Work,Very Important,30,Wednesday,11:45,12:15,user1,Morning
5440,Garden,Personal,Normal,60,Friday,16:30,17:30,user1,Afternoon
5441,Drop off donation,Personal,Very Important,30,Tuesday,16:45,17:15,user1,Afternoon
5442,meeting,Work,,0,Wednesday,,,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Unknown
5443,Pick up package,Personal,Very Important,45,Friday,15:30,16:15,user1,Afternoon
5444,Take a power nap,Personal,Less Important,20,Thursday,14:00,14:20,user1,Afternoon
5445,Buy stationery,Personal,Very Important,45,Tuesday,11:30,12:15,user1,Morning
5446,Watch a movie,Personal,Less Important,30,Thursday,21:00,21:30,user1,Evening
5447,Plan weekend gathering,Personal,Less Important,30,Tuesday,15:00,15:30,user1,Afternoon
5448,Study online,Education,Very Important,60,Sunday,14:30,15:30,user1,Afternoon
5449,Go for a bike ride,Personal,Less Important,30,Thursday,17:00,17:30,user1,Afternoon
5450,Drink water,Personal,Normal,5,Tuesday,10:00,10:05,user1,Morning
5451,Go to a fitness class,Personal,Normal,60,Saturday,19:00,20:00,user1,Evening
5452,Learn Python,Education,Important,30,Wednesday,14:30,15:00,user1,Afternoon
5453,Make breakfast,Personal,Normal,30,Monday,7:30,8:00,user1,Morning
5454,Cooking,Personal,Normal,60,Monday,12:15,13:15,user1,Afternoon
5455,Grocery shopping,Personal,Very Important,45,Wednesday,18:15,19:00,user1,Evening
5456,sinus,Personal,Very Important,0,Thursday,22:54,23:00,AcggWN6cpMNmEhlgSKPVUc1Ylq32,Evening
5457,Buy stationery,Personal,Very Important,60,Saturday,11:15,12:15,user1,Morning
5458,Wash dishes,Personal,Normal,45,Monday,17:30,18:15,user1,Afternoon
5459,Send a message,Personal,Less Important,10,Monday,23:20,23:30,user1,Evening
5460,Paint a picture,Personal,Normal,60,Sunday,16:00,17:00,user1,Afternoon
5461,Watch a stand-up comedy,Personal,Less Important,60,Tuesday,19:15,20:15,user1,Evening
5462,Relax with an audiobook,Personal,Normal,60,Friday,21:00,22:00,user1,Evening
5463,Coding Session,Work,Important,15,Friday,18:00,18:15,user1,Evening
5464,Organize documents,Work,Normal,30,Friday,11:00,11:30,user1,Morning
5465,Learn a new skill,Education,Important,60,Sunday,16:30,17:30,user1,Afternoon
5466,Wash dishes,Personal,Normal,30,Saturday,14:45,15:15,user1,Afternoon
5467,Evening walk,Personal,Normal,45,Wednesday,18:15,19:00,user1,Evening
5468,Do laundry,Personal,Normal,60,Sunday,15:00,16:00,user1,Afternoon
5469,Solve math problems,Education,Very Important,45,Tuesday,18:45,19:30,user1,Evening
5470,Call family,Personal,Less Important,60,Wednesday,18:30,19:30,user1,Evening
5471,Check work emails,Work,Normal,20,Monday,14:00,14:20,user1,Afternoon
5472,Read research paper,Education,Important,60,Saturday,13:45,14:45,user1,Afternoon
5473,Practice a musical instrument,Personal,Normal,60,Sunday,17:30,18:30,user1,Afternoon
5474,Practice yoga,Personal,Normal,30,Saturday,6:00,6:30,user1,Morning
5475,Read a book,Personal,Normal,60,Wednesday,20:15,21:15,user1,Evening
5476,Visit the bank,Personal,Very Important,30,Friday,12:00,12:30,user1,Afternoon
5477,Stretching session,Personal,Normal,30,Monday,7:15,7:45,user1,Morning
5478,Sketch a design,Personal,Normal,45,Monday,14:45,15:30,user1,Afternoon
